name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,1818,36,247,33,-0.1633572199106179,47.82608695652174,11.785714285714285,0.18789682588624979
CountNestedDepth,1854,0,280,0,-0.15102481121898603,0.0,0.0,0.0
CountNestedMethods,1728,126,226,54,-0.4470026198181538,30.0,19.28571428571429,0.15173431233152
CountFunctions,1484,370,159,121,-1.1746147326244412,24.643584521384927,43.214285714285715,0.18656758117183553
IsFunction,1813,41,246,34,-0.17980043149946057,45.33333333333333,12.142857142857142,0.18209018176842517
CountFunctionParameters,1496,358,160,120,-1.129395900755124,25.10460251046025,42.857142857142854,0.1906932612407022
CountHigherOrderCalls,1493,361,153,127,-1.1129526891662813,26.024590163934423,45.357142857142854,0.20809874736375616
CountFunctionCalls,918,936,145,135,-3.4437779318847284,12.605042016806722,48.214285714285715,-0.015336228013169122
CountCurrying,58,1796,53,227,-6.600874556942518,11.220958971824025,81.07142857142857,-0.24023542211780935
CountPatternMatching,1489,365,168,112,-1.1910579442132838,23.48008385744235,40.0,0.16462054028783615
CountLazyValues,1826,28,259,21,-0.17980043149946057,42.857142857142854,7.5,0.1350179917353959
CountParameterLists,1691,163,182,98,-0.41822699953767906,37.547892720306514,35.0,0.2700734594504864
FunctionalScoreCount,1458,396,154,126,-1.2609415934658652,24.137931034482758,45.0,0.18568544003723098
CountVariables,1743,111,251,29,-0.48811064879026045,20.714285714285715,10.357142857142858,0.059593302338637716
CountVariableDefinitions,1782,72,254,26,-0.34012174449067656,26.53061224489796,9.285714285714286,0.08713731088381209
CountInnerVariableAssignment,1787,67,254,26,-0.31956773000462313,27.956989247311824,9.285714285714286,0.09379937656219899
CountOuterVariableUsage,68,1786,9,271,-6.378891200493142,13.17452600875061,96.78571428571429,0.008209374528040958
CountOuterVariableAssignment,39,1815,6,274,-6.485772075820619,13.11632359980852,97.85714285714285,-0.0009234657866748476
CountSideEffects,1543,311,205,75,-1.1211742949607029,19.4300518134715,26.785714285714285,0.08781212152620778
IsSideEffect,152,1702,28,252,-6.111689012174449,12.896622313203684,90.0,-0.021886286768529443
CountSideEffectCalls,1626,228,231,49,-0.8868585298196949,17.689530685920577,17.5,0.052261340642615665
CountSideEffectFunctions,1807,47,217,63,-0.08525196486361541,57.27272727272727,22.5,0.3048599034994441
ImperativeScoreCount,1558,296,223,57,-1.1335067036523347,16.147308781869686,20.357142857142858,0.03990649234289382
HasPointsCount,775,1079,104,176,-3.863079827400216,14.023904382470121,62.857142857142854,0.03195787937319642
ParadigmScoreCount,950,904,103,177,-3.139578517491139,16.37372802960222,63.21428571428571,0.09761584927236566
