name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,34.11020460494664,13.493326571752428,50.20973468105634,19.322608941196243,0.2517454863462603,0.1588773340004036
CommentLinesOfCode,45.90194854090367,19.853365074744488,47.35438465714181,20.545124531688526,0.3212138568052691,0.1942099407125414
CouplingBetweenObjects,38.5885531174909,12.632330382644831,54.62057393122462,11.164461295885697,0.34602568189690913,0.11907255544205031
CyclomaticComplexity,30.26437724189629,11.3326233045235,53.71350491097586,11.851097231013014,0.2688884192919891,0.115024547721097
DepthOfInheritance,17.779924882345338,6.092197776097905,62.72476103948726,9.636853352613468,0.10656200810192955,0.050353287016181705
DepthOfNesting,34.4619415259493,12.808550554497293,41.06640646946489,9.657105626322627,0.26269299701181964,0.11545208145387603
FanIn,21.83436578089288,8.410506837475548,40.642253068699354,24.83290460792831,0.1000019914768983,0.07700467258541092
FanOut,40.69246964241982,12.413652089331089,57.767280766668854,11.065447456853178,0.3784281408097529,0.10072562609018593
LackOfCohesionInMethods,30.425760445782284,14.970026762826077,48.654872616346175,13.975732193194155,0.2336924088707997,0.14391289007450334
LinesOfCode,47.39172950040544,13.725636567620683,53.65843352891023,13.30373865608969,0.4164946950055097,0.12582027528288198
NumberOfChildren,21.337467414020953,8.839475911497065,42.681630736293144,28.207066337878064,0.0898591291517612,0.08489437354084109
NumberOfPatternVariables,33.56529229057436,12.426938320008219,35.90690292425809,8.858217015418132,0.2350662295295452,0.10765401609341178
OutDegree,32.4135618414056,11.97650712474724,52.76756764348134,8.780044047700905,0.28604952341843043,0.11332018184287541
OutDegreeDistinct,28.33726702527535,9.022574190142848,58.139772102221045,7.348899041609352,0.261124472591638,0.07924515134737367
PatternSize,31.67619775505596,11.376204095261514,34.529969285266276,10.353312440071807,0.21581716106761634,0.11259986024610287
ResponseForClass,41.372572743035,12.545071570820594,53.78941564276886,11.505343172129683,0.3706883689057757,0.12366454580012877
SourceLinesOfCode,46.50873342098465,15.030213819505056,53.70251391034393,12.66206514199653,0.40972840562045076,0.13330806894673383
WeightedMethodCount,36.686656637573016,13.876758004659848,41.4400657261074,12.48715715813558,0.28095735892864543,0.13445138657971367
