name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,3353,73,638,42,-0.25311888328010723,36.52173913043478,6.176470588235294,0.09114915667212677
CountNestedDepth,3426,0,680,0,-0.1984821949795681,0.0,0.0,0.0
CountNestedMethods,3151,275,468,212,-0.30951804539679295,43.53182751540041,31.176470588235293,0.26615410929644945
CountFunctions,2796,630,349,331,-0.7254618660073489,34.443288241415196,48.67647058823529,0.2659145558158588
IsFunction,3175,251,582,98,-0.46814068884997107,28.08022922636103,14.411764705882351,0.09444553751439969
CountFunctionParameters,3241,185,586,94,-0.3588673122488928,33.691756272401435,13.823529411764707,0.12442765575750216
CountHigherOrderCalls,2806,620,329,351,-0.6725876515229561,36.148300720906285,51.617647058823536,0.2932468523461413
CountFunctionCalls,3195,231,540,140,-0.3588673122488928,37.735849056603776,20.588235294117645,0.17952714188902905
CountCurrying,3383,43,619,61,-0.16675766628893252,58.65384615384615,8.970588235294118,0.1825390924918888
CountPatternMatching,2800,626,311,369,-0.6514379657291991,37.08542713567839,54.264705882352935,0.31224869823529094
CountLazyValues,3347,79,610,70,-0.214344459324886,46.97986577181208,10.294117647058822,0.15878960856438298
CountParameterLists,3255,171,593,87,-0.34652999553586783,33.72093023255814,12.794117647058822,0.1195295699478809
FunctionalScoreCount,2922,504,331,349,-0.4716656364822638,40.91441969519343,51.3235294117647,0.33547559150662637
CountVariables,2968,458,438,242,-0.5791765392671957,34.57142857142857,35.588235294117645,0.21964353199610157
CountVariableDefinitions,3257,169,580,100,-0.32009288829367133,37.174721189591075,14.705882352941178,0.14682658828005965
CountInnerVariableAssignment,3270,156,614,66,-0.3571048384327462,29.72972972972973,9.705882352941178,0.08469295409401875
CountOuterVariableUsage,3092,334,462,218,-0.4029291576525533,39.492753623188406,32.05882352941177,0.24311762279876478
CountOuterVariableAssignment,3101,325,466,214,-0.3941167885718211,39.70315398886827,31.470588235294116,0.24199978253815857
CountSideEffects,2904,522,356,324,-0.5474520105765601,38.297872340425535,47.647058823529406,0.29788020716952207
IsSideEffect,2441,985,378,302,-1.4022518114075755,23.465423465423466,44.41176470588235,0.12549654922560105
CountSideEffectCalls,2933,493,358,322,-0.49986521754060664,39.50920245398773,47.35294117647059,0.30720754941986805
CountSideEffectFunctions,3236,190,518,162,-0.24783146183166793,46.02272727272727,23.823529411764703,0.2426896720338329
ImperativeScoreCount,2932,494,360,320,-0.5051526389890459,39.31203931203931,47.05882352941176,0.30433496889348494
HasPointsCount,1469,1957,103,577,-2.630696061261633,22.77032359905288,84.85294117647058,0.21207185791102368
ParadigmScoreCount,2504,922,351,329,-1.2436291679543974,26.298960831334934,48.38235294117647,0.17340380824947435
