name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,3353,73,638,42,-0.25311888328010723,36.52173913043478,6.176470588235294,0.09114915667212677
IsNested,3426,0,680,0,-0.1984821949795681,0.0,0.0,0.0
HasNestedMethods,3162,264,503,177,-0.35181741698430713,40.136054421768705,26.029411764705884,0.21999024467591766
HasFunctions,2607,819,370,310,-1.0955813673980979,27.457927369353406,45.588235294117645,0.18052079437518312
IsFunction,250,3176,95,585,-4.765051852614952,15.554373836745548,86.02941176470588,-0.08942053185762515
HasFunctionParameters,3241,185,592,88,-0.36944215514577117,32.234432234432234,12.941176470588237,0.11252349944416568
HasHigherOrderCalls,2869,557,382,298,-0.6549629133614918,34.85380116959064,43.8235294117647,0.25236115607071824
HasFunctionCalls,3202,224,555,125,-0.3729671027780641,35.816618911174785,18.38235294117647,0.15787649433171969
HasCurrying,3383,43,619,61,-0.16675766628893252,58.65384615384615,8.970588235294118,0.1825390924918888
HasPatternMatching,2878,548,379,301,-0.6338132275677348,35.45347467608952,44.26470588235294,0.25947865273211057
HasLazyValues,3348,78,610,70,-0.21258198550873963,47.2972972972973,10.294117647058822,0.15988712110383407
HasMultipleParameterLists,3255,171,595,85,-0.35005494316816055,33.203125,12.5,0.11544252389150496
FunctionalScoreBool,2477,949,344,336,-1.278878644277326,26.14785992217899,49.411764705882355,0.1740569304271373
HasVariables,2948,478,456,224,-0.6461505442807598,31.908831908831907,32.94117647058823,0.18749424578004567
HasVariableDefinitions,3260,166,592,88,-0.33595515263898923,34.645669291338585,12.941176470588237,0.12492575321930038
HasInnerVariableAssignment,2008,1418,409,271,-2.2200396620995164,16.044997039668445,39.852941176470594,-0.011606705045389912
HasOuterVariableUsage,2994,432,461,219,-0.5738891178187564,33.6405529953917,32.20588235294118,0.19943917591868768
HasOuterVariableAssignment,3104,322,482,198,-0.41702894818172465,38.07692307692307,29.117647058823533,0.22040665137003146
HasSideEffects,2357,1069,340,340,-1.4833256069503111,24.130589070262598,50.0,0.14718063577656715
IsSideEffect,2550,876,420,260,-1.2841660657257652,22.887323943661972,38.23529411764706,0.10525051965756561
HasSideEffectCalls,2469,957,319,361,-1.2489165894028367,27.38998482549317,53.088235294117645,0.20029248698553132
HasSideEffectFunctions,3237,189,531,149,-0.26898114762542513,44.08284023668639,21.91176470588235,0.2217425970364829
ImperativeScoreBool,2432,994,356,324,-1.3793396517976722,24.582701062215477,47.647058823529406,0.14836845083727868
HasPointsBool,2030,1396,296,384,-1.9821056969197488,21.573033707865168,56.470588235294116,0.11794476492160998
ParadigmScoreBool,2365,1061,357,323,-1.499187871295629,23.33815028901734,47.5,0.1299970737487699
