name,count,mean,std,min,25%,50%,75%,max
FanOut,72,18.055555555555557,14.256097177322566,2.0,8.0,13.5,23.25,71.0
FanIn,72,3.1805555555555554,5.418607452959153,0.0,0.75,2.0,3.0,29.0
CouplingBetweenObjects,72,20.98611111111111,15.937813177750856,2.0,9.75,15.5,25.25,72.0
DepthOfInheritance,72,0.875,0.8211551465148881,0.0,0.0,1.0,1.0,3.0
LackOfCohesionInMethods,72,1.7638888888888888,4.012280639629088,0.0,0.0,1.0,2.0,32.0
LinesOfCode,72,90.33333333333333,155.36082490606492,3.0,15.0,28.5,84.75,724.0
SourceLinesOfCode,72,80.55555555555556,139.00085002160694,3.0,14.0,25.5,77.0,654.0
CommentLinesOfCode,72,10.083333333333334,24.8469965878498,0.0,0.0,0.0,8.25,127.0
CommentDensity,72,0.08074121243873374,0.14691360679150448,0.0,0.0,0.0,0.09321188924492119,0.6666666666666666
NumberOfChildren,72,1.625,3.7881858603658896,0.0,0.0,0.0,1.0,23.0
ResponseForClass,72,12.777777777777779,14.43218451661954,1.0,4.75,7.5,15.5,69.0
WeightedMethodCount,72,6.958333333333333,14.171422841483233,1.0,2.0,4.0,8.0,117.0
CyclomaticComplexity,72,3.5,2.732176555860614,1.0,1.75,3.0,4.0,15.0
DepthOfNesting,72,4.152777777777778,4.802170055891024,0.0,0.0,3.5,8.0,23.0
OutDegree,72,16.958333333333332,19.842646844683223,0.0,7.75,12.0,18.25,142.0
OutDegreeDistinct,72,6.986111111111111,6.190617743312735,0.0,3.0,6.0,8.0,38.0
PatternSize,72,8.555555555555555,20.917604209951822,0.0,0.0,4.5,10.25,170.0
NumberOfPatternVariables,72,1.9027777777777777,5.554238889358523,0.0,0.0,0.5,2.0,46.0
