commit,faults,path,NumberOfLambdaFunctions,SourceLinesOfLambda,LambdaScore,LambdaFunctionsUsingOuterVariables,LambdaFunctionsUsingInnerVariables,LambdaFunctionsWithSideEffects,LambdaFunctionsWithAssignment
HEAD,6,package mysql - trait FinagleMysqlEncoders - method optionEncoder - <$anon: FinagleMysqlEncoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - class Context,1.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0
HEAD,6,package context - class Context - class MappedEncoding,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - class Context - method mappedDecoder - <$anon: Context.this.Decoder[O]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - class Context - method mappedEncoder - <$anon: Context.this.Encoder[I]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - trait Ops - class Options,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - trait Ops - class QueryOps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - trait Ops - class EntityOps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops - class InsertOps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops - class DeleteOps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops - class ActionOps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package quotation - trait Quotation,6.0,7.0,0.15217391304347827,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - object CqlIdiom,17.0,116.0,0.943089430894309,0.0,0.0,1.0,0.0
HEAD,0,package dsl - trait CoreDsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - trait QueryDsl - trait JoinQuery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait EntityQuery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - class InsertUnassignedAction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - class InsertAssignedAction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - trait QueryDsl - trait Schema,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Insert,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Update,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Delete,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait UnassignedAction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait QueryMacro,7.0,6.0,0.1875,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class FinagleMysqlContext,19.0,15.0,0.23809523809523808,0.0,0.0,0.0,0.0
HEAD,6,package quotation - trait Liftables,14.0,117.0,0.9590163934426229,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders,2.0,3.0,0.06666666666666667,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]> - method apply - <$anon: io.getquill.context.Encoder[List[Any] T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders - method traversableEncoder - <$anon: Encoders.this.Encoder[Traversable[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders - method optionEncoder - <$anon: Encoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Decoders,7.0,7.0,0.14583333333333334,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - method decoder - <$anon: Decoders.this.Decoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - method optionDecoder - <$anon: Decoders.this.Decoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[BigDecimal]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[Array[Byte]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[java.util.UUID]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - object mirrorWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContextWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContext,11.0,6.0,0.17647058823529413,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContext - class ActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContext - class BatchActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContext - class QueryMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QuotationDsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - trait QuotationDsl - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - class QuotationMacro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContextWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext,11.0,6.0,0.16666666666666666,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class ActionApply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class ActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class BatchActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class QueryMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait CassandraContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait SqlDsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - trait SqlDsl - class Like,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ActionMacro,12.0,10.0,0.14285714285714285,0.0,0.0,0.0,0.0
HEAD,6,package async - class AsyncContext,20.0,18.0,0.2535211267605634,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraSyncContext,10.0,12.0,0.4444444444444444,0.0,0.0,0.0,0.0
HEAD,6,package getquill - object CassandraSyncContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - object CassandraSyncContext - class ActionApply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package quotation - trait Parsing,7.0,11.0,0.08870967741935484,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ContextMacro,2.0,5.0,0.1,0.0,0.0,0.0,0.0
HEAD,6,package mirror - trait MirrorEncoders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package mirror - trait MirrorEncoders - method encoder - <$anon: MirrorEncoders.this.Encoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mirror - trait MirrorEncoders - method optionEncoder - <$anon: MirrorEncoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package mirror - trait MirrorEncoders - method traversableEncoder - <$anon: MirrorEncoders.this.Encoder[Traversable[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class CassandraMirrorContextWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext,11.0,6.0,0.18181818181818182,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class ActionApply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class ActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class BatchActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class QueryMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - class CqlQuery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - class OrderByCriteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - object CqlQuery,3.0,3.0,0.043478260869565216,0.0,0.0,0.0,0.0
HEAD,6,package quotation - object Rebind,1.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0
HEAD,6,package sql - class SqlContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders,14.0,14.0,0.3111111111111111,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]> - method apply - <$anon: io.getquill.context.Encoder[<error> T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method traversableEncoder - <$anon: Encoders.this.Encoder[Traversable[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method optionEncoder - <$anon: Encoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package encoding - trait Decoders,7.0,7.0,0.1590909090909091,0.0,0.0,0.0,0.0
HEAD,1,package encoding - trait Decoders - method decoder - <$anon: Decoders.this.Decoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - method optionDecoder - <$anon: Decoders.this.Decoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[BigDecimal]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[Array[Byte]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[java.util.UUID]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.08870967741935484,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,14.0,114.0,0.957983193277311,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.08870967741935484,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.15217391304347827,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Unliftables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package getquill - object ImplicitQuery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package getquill - class ImplicitQueryMacro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.08870967741935484,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - object IsDynamic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - object Rebind,1.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,14.0,114.0,0.957983193277311,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.08870967741935484,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.175,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.08870967741935484,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,110.0,0.9565217391304348,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.25925925925925924,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.09016393442622951,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,107.0,0.9553571428571429,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.09016393442622951,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,106.0,0.954954954954955,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.09016393442622951,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,106.0,0.954954954954955,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,7.0,11.0,0.09243697478991597,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.25925925925925924,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.2692307692307692,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.2692307692307692,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.2692307692307692,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,5.0,0.05555555555555555,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.30434782608695654,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,6.0,7.0,0.30434782608695654,0.0,0.0,0.0,0.0
HEAD,1,package quotation - object Rebind,1.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,5.0,0.0641025641025641,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,5.0,0.0641025641025641,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,12.0,89.0,0.9468085106382979,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,5.0,0.0641025641025641,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - class QueryDslMacro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders,5.0,5.0,0.043478260869565216,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - class AsyncDecoder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - method decoder - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => T>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - method mappedDecoder - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => O>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - trait NumericDecoder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - method optionDecoder - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Option[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => BigDecimal>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Int>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Long>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Float>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Double>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object ClassTagConversions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class FinaglePostgresContext,16.0,14.0,0.16091954022988506,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object FinaglePostgresContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object FinaglePostgresContext - class EncodeParam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - trait SqlIdiom,52.0,257.0,0.6408977556109726,0.0,0.0,1.0,0.0
HEAD,0,package idiom - trait SqlIdiom - method defaultTokenizer - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[io.getquill.ast.Ast]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - trait SqlIdiom - class FlattenSqlQueryTokenizerHelper,1.0,6.0,0.15384615384615385,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object SqlIdiom,2.0,2.0,0.08695652173913043,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object SqlIdiom - method copyIdiom - <$anon: io.getquill.context.sql.idiom.SqlIdiom>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object SqlIdiom - method withActionAlias - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[io.getquill.ast.Ast]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class OrientDBSyncContext,2.0,4.0,0.08888888888888889,0.0,0.0,2.0,0.0
HEAD,0,package context - object ProbeStatement,2.0,6.0,0.18181818181818182,0.0,0.0,1.0,0.0
HEAD,0,package idiom - object StatementInterpolator,15.0,78.0,0.5777777777777777,0.0,0.0,1.0,0.0
HEAD,0,package idiom - object StatementInterpolator - trait Tokenizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer,1.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer - method apply - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer - method withFallback - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[T]>,1.0,1.0,0.25,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - class TokenImplicit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - class TokenList,1.0,1.0,0.125,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - class Impl,4.0,18.0,0.375,0.0,0.0,1.0,0.0
HEAD,0,package getquill - trait OracleDialect,4.0,20.0,0.3508771929824561,0.0,0.0,0.0,0.0
HEAD,0,package getquill - trait OracleDialect - class OracleFlattenSqlQueryTokenizerHelper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object OracleDialect,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package nested - object Elements,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package nested - object Elements - class OrderedSelect,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package nested - object Elements - object OrderedSelect,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mysql - class SingleValueRow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package capture - class Dealias,4.0,4.0,0.06779661016949153,0.0,0.0,0.0,0.0
HEAD,0,package capture - object Dealias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package norm - object ExpandDistinct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - class IOMonadMacro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class TableStereotype,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class TableFusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class ColumnFusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package context - trait StreamingContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class MappedEncoding,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class StereotypePackager,10.0,15.0,0.2631578947368421,0.0,0.0,0.0,0.0
HEAD,0,package gen - class StereotypePackager - method packageIntoEmitters - class OptionSeqExtentions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class MysqlAsyncContextConfig,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monix - class MonixJdbcContext,20.0,56.0,0.3128491620111732,0.0,0.0,1.0,0.0
HEAD,0,package monix - class MonixJdbcContext - class ResultSetIterator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object DatabaseTypes,1.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object DatabaseTypes - object DatabaseType,1.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object DatabaseTypes - trait DatabaseType,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object DatabaseTypes - object H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object DatabaseTypes - object MySql,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object DatabaseTypes - object SqlServer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object DatabaseTypes - object Postgres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
