name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,137,2518,12,361,-6.735760843771931,12.539076068079194,96.7828418230563,0.02952072331475405
CountNestedDepth,132,2523,10,363,-6.744933682717115,12.577962577962579,97.31903485254692,0.035610569041092804
CountNestedMethods,2506,149,313,60,-0.4126171975583526,28.708133971291865,16.0857908847185,0.135789975467173
CountFunctions,1925,730,271,102,-2.060670594709764,12.259615384615383,27.34584450402145,-0.001100264766164838
IsFunction,2409,246,289,84,-0.6358229452244992,25.454545454545453,22.5201072386059,0.1397894499373602
CountFunctionParameters,2291,364,302,71,-1.036370245830872,16.32183908045977,19.034852546916888,0.04989418278583516
CountHigherOrderCalls,1407,1248,224,149,-3.5008063091036687,10.66571224051539,39.946380697050934,-0.04653944798337596
CountFunctionCalls,2377,278,292,81,-0.7428393995849805,22.56267409470752,21.715817694369974,0.11432071509294868
CountCurrying,845,1810,127,246,-4.9225963456072055,11.964980544747082,65.95174262734585,-0.015638363891777033
CountPatternMatching,1440,1215,218,155,-3.3815594028162757,11.313868613138686,41.55495978552279,-0.02778332858103097
CountLazyValues,5,2650,0,373,-7.102674401579295,12.338736354614621,100.0,0.015243618870949289
CountParameterLists,2363,292,320,53,-0.871259144817558,15.36231884057971,14.209115281501342,0.033212907826786334
FunctionalScoreCount,1878,777,264,109,-2.1829751139788853,12.302483069977427,29.2225201072386,-0.0003107394024797082
CountVariables,16,2639,3,370,-7.078213497725471,12.296444001329347,99.19571045576407,-0.008392734640524186
CountVariableDefinitions,2382,273,336,37,-0.862086305872374,11.935483870967742,9.919571045576408,-0.003934466220800857
CountInnerVariableAssignment,12,2643,3,370,-7.090443949652384,12.280119482243611,99.19571045576407,-0.016491839344757356
CountOuterVariableUsage,9,2646,0,373,-7.090443949652384,12.355084465054654,100.0,0.020465004826391457
CountOuterVariableAssignment,3,2652,0,373,-7.108789627542752,12.330578512396695,100.0,0.01180375240173838
CountSideEffects,132,2523,19,354,-6.772452199552667,12.304483837330553,94.90616621983914,-0.0018432371615617294
IsSideEffect,52,2603,5,368,-6.974254656346718,12.386401884887244,98.65951742627345,0.014946756077727455
CountSideEffectCalls,93,2562,8,365,-6.858065363041052,12.470105910488554,97.85522788203752,0.02485600152338551
CountSideEffectFunctions,15,2640,0,373,-7.072098271762014,12.379688018586126,100.0,0.026446500754920436
ImperativeScoreCount,132,2523,19,354,-6.772452199552667,12.304483837330553,94.90616621983914,-0.0018432371615617294
HasPointsCount,1043,1612,63,310,-4.12150174439446,16.129032258064516,83.10991957104558,0.15285149678838827
ParadigmScoreCount,1159,1496,80,293,-3.8187980592033846,16.377864728898825,78.55227882037534,0.1484265359519924
