commit,faults,path,FractionRecursiveCalls,IsNested,FractionNestedMethods,FractionFunctions,IsFunction,HasFunctionParameters,FractionHigherOrderCalls,FractionFunctionCalls,FractionCurrying,FractionPatternMatching,FractionLazyValues,HasMultipleParameterLists,FunctionalScoreFraction,FractionVariables,FractionVariableDefinitions,FractionInnerVariableAssignment,FractionOuterVariableUsage,FractionOuterVariableAssignment,FractionSideEffects,IsSideEffect,FractionSideEffectCalls,FractionSideEffectFunctions,ImperativeScoreFraction,HasPointsFraction,ParadigmScoreFraction
HEAD,1,package types - object ConverterProvider,0.0,0.0,3.747828105410073,0.1747233015163343,0.0,0.0,0.1747233015163343,0.0,0.0,2.235991723440494,0.0,8.0,14.333266431883235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,5.333333333333333
HEAD,0,package types - object ConverterUtil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package transforms - trait ScalaFutureHandlers,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.41666666666666663,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.2222222222222222
HEAD,0,package transforms - trait ScalaFutureHandlers - <$anon: scala.concurrent.ExecutionContext>,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.0,5.5,2.0,-1.4285714285714286
HEAD,0,package extra - object SortMergeBucketExample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package extra - object SortMergeBucketWriteExample,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.2631578947368421,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-0.5833333333333334
HEAD,0,package extra - object SortMergeBucketJoinExample,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.05,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-0.3114754098360656
HEAD,0,package extra - object SortMergeBucketJoinExample - class UserAccountData,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package extra - object SortMergeBucketTransformExample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.03125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-0.6
HEAD,1,package repl - class ScioILoop,0.0,0.0,0.23809523809523808,1.2857142857142856,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.9523809523809523,1.6517857142857142,0.0,0.0,1.6517857142857142,0.0625,2.8363095238095237,1.0,2.2113095238095237,0.0,9.413690476190476,9.0,-4.333333333333334
HEAD,0,package repl - object ScioReplClassLoader,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package repl - class ScioReplClassLoader,0.0625,0.0,0.0,0.6875,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.5,1.219298245614035,0.0,0.0,1.219298245614035,0.16666666666666666,1.8245614035087718,1.0,1.5745614035087718,0.6875,7.691885964912281,5.0,-4.3924050632911396
HEAD,0,package repl - object ScioReplClassLoader,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,1,package repl - class ScioReplClassLoader,0.05263157894736842,0.0,0.0,0.6842105263157895,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,1.473684210526316,0.7,0.0,0.0,0.7,0.1,1.7578947368421054,1.0,1.2447368421052631,0.6842105263157895,6.186842105263159,5.0,-4.397849462365591
HEAD,0,package repl - class ScioReplClassLoader,0.05263157894736842,0.0,0.0,0.6842105263157895,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,1.473684210526316,0.7,0.0,0.0,0.7,0.1,1.7578947368421054,1.0,1.2447368421052631,0.6842105263157895,6.186842105263159,5.0,-4.397849462365591
HEAD,1,package repl - object BaseScioShell,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,1,package repl - trait BaseScioShell,0.0,0.0,0.0,0.3,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.1,1.5,1.0,0.7166666666666667,0.13333333333333333,3.45,2.0,-1.180327868852459
HEAD,1,package values - class PairSkewedSCollectionFunctions,0.0,0.0,0.0,0.4523809523809524,0.0,0.0,0.6428571428571429,0.0,0.0,0.44761904761904764,0.0,9.0,10.542857142857141,0.0,0.0,0.0,0.0,0.0,0.4816053511705686,0.0,0.4816053511705686,0.0,0.9632107023411371,9.0,7.5426944971537
HEAD,0,package scio - trait RunnerContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-1.0
HEAD,0,package scio - object NoOpContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-1.0
HEAD,0,package scio - object DirectContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,2.166666666666667,1.0,-1.0
HEAD,2,package scio - object RunnerContext,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,1.0,0.6538461538461537,0.0,2.8076923076923075,3.0,-0.3714285714285715
HEAD,0,package scio - object ContextAndArgs,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,2.0,1.789473684210526
HEAD,0,package scio - object ContextAndArgs - trait ArgsParser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ContextAndArgs - class DefaultParser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ContextAndArgs - object TypedParser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,1.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - object ContextAndArgs - class TypedParser,0.0,0.0,0.0,0.24390243902439024,0.0,0.0,0.2926829268292683,0.0,0.0,0.8292682926829268,0.0,0.0,1.3658536585365852,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.04878048780487805,1.0,0.9310344827586207
HEAD,0,package scio - object ContextAndArgs - object UsageOrHelpException,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7333333333333333,0.0,2.7333333333333334,1.0,-0.5185185185185185
HEAD,0,package scio - object ContextAndArgs - object UsageOrHelpException - method attachUncaughtExceptionHandler - <$anon: Thread.UncaughtExceptionHandler>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.0,2.142857142857143,1.0,-0.42857142857142855
